Category,ID,Name,Price,Original Price,Discount %,Currency,Display Price,Store ID,Store Name,Item MSID,Stock Level,Limit,Image URL
diary,24615298877,"Ford Farm Coastal Cheddar (490 g)",14.34,16.90,15,NZD,NZ$14.34,33702499,Costco,16924_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/af26b9cf-3a25-436c-bbce-8944f38139e2-retina-large.png"
diary,24614407900,"Tidbit Foods Gorgonzola Dolce Dop Italy Cheese (400 g)",14.34,16.90,15,NZD,NZ$14.34,33702499,Costco,210904_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fa9d527a-f77c-40a6-bb44-ebabbb8ea54c-retina-large.png"
diary,29012584482,"Emmi Le Gruyere AOP Cheese (454 g)",29.74,35.05,15,NZD,NZ$29.74,33702499,Costco,227698_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/812103e0-760e-406e-9b6d-a74a03d0282c-retina-large.png"
diary,24614407870,"Mainland Halloumi Cheese (700 g)",28.20,33.24,15,NZD,NZ$28.20,33702499,Costco,164110_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/88437b91-24d6-455c-baa2-6441e552ad37-retina-large.png"
diary,24614407875,"Kapiti Kikorangi Triple Cream Blue Cheese (250 g)",9.22,10.87,15,NZD,NZ$9.22,33702499,Costco,168808_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/123e5875-9172-4d31-93e9-e632e98df52b-retina-large.png"
diary,24614407905,"Barrys Bay Havarti Peppered Havarti (280 g)",13.32,15.69,15,NZD,NZ$13.32,33702499,Costco,220803_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/166732ef-1a55-4a64-a298-e881e5a17dea-retina-large.png"
diary,29012584477,"A2 Long Life Full Cream Milk (200 ml x 24 pk)",34.87,41.09,15,NZD,NZ$34.87,33702499,Costco,109173_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f6cbf844-de95-4588-beca-987832684841-retina-large.png"
drinks,24614237648,"Pure NZ Spring Water Bottles (600 ml x 30 pk)",10.25,12.08,15,NZD,NZ$10.25,33702499,Costco,125550_SA,STOCK_LEVEL_UNSPECIFIED,8,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/06abf3de-1663-41e8-bdff-9be145c98e00-retina-large.png"
drinks,24614237679,"Homegrown Lemon Honey Ginger Juice Bottle (1.47 L)",6.15,7.24,15,NZD,NZ$6.15,33702499,Costco,200566_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/99812215-b7e3-450d-bfa6-ebd8cb01f403-retina-large.png"
drinks,24614237651,"Pure NZ Sparkling Spring Water Bottles (1.5 L x 12 pk)",12.30,14.50,15,NZD,NZ$12.30,33702499,Costco,128230_SA,STOCK_LEVEL_UNSPECIFIED,9,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/012d1718-6efe-4ed4-8bba-f10e59839311-retina-large.png"
drinks,24614237680,"Grove Squeezed Apple Juice Bottles (1.47 L x 2 pk)",6.97,8.21,15,NZD,NZ$6.97,33702499,Costco,200569_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ca37f37d-9077-4cef-b8c9-aee3f93641ab-retina-large.png"
drinks,24615257575,"Bundaberg Ginger Beer (375ml x 12pk)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,29551_SA,STOCK_LEVEL_UNSPECIFIED,21,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/be4cb5f1-5abd-45f1-8092-36c86320b4d4-retina-large.png"
drinks,24614237650,"Pure NZ Sparkling Spring Water Bottles (600 ml x 30 pk)",13.32,15.69,15,NZD,NZ$13.32,33702499,Costco,128229_SA,STOCK_LEVEL_UNSPECIFIED,8,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fffb079c-a799-4913-bae8-2da69077c0d3-retina-large.png"
drinks,24614237649,"Pure NZ Spring Water (1.5L x 12 pk)",10.25,12.08,15,NZD,NZ$10.25,33702499,Costco,128228_SA,STOCK_LEVEL_UNSPECIFIED,9,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/808d07d5-d230-42c0-92e2-f5f0a2b53333-retina-large.png"
drinks,24614237670,"Homegrown Orange & Apple Juice Cans (195 ml x 12 pk)",13.32,15.69,15,NZD,NZ$13.32,33702499,Costco,186670_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ecaeb883-63df-4230-9f85-3ca8b03d4ba3-retina-large.png"
drinks,24614237701,"San Pellegrino Rossa Sparkling Water Cans (330 ml x 12 pk)",27.69,32.63,15,NZD,NZ$27.69,33702499,Costco,144809_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7032b612-d060-4514-a446-272b21d84cd2-retina-large.png"
drinks,24615257577,"Coke No Sugar Soda Cans (330 ml x 36 ct)",34.87,42.30,17,NZD,NZ$34.87,33702499,Costco,44709_SA,STOCK_LEVEL_UNSPECIFIED,13,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f55a05e7-d542-4c26-8a3d-7b098b07a3f1-retina-large.png"
drinks,24614237697,"Powerade Mountain Blast (1L x 12 pk)",36.93,48.35,23,NZD,NZ$36.93,33702499,Costco,35708_SA,STOCK_LEVEL_UNSPECIFIED,11,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2b33b3e5-95d4-4af7-9451-4da36814ee4d-retina-large.png"
drinks,24615257559,"Sprite Zero Sugar Mini Soda Cans (250 ml x 24 pk)",22.56,29.00,22,NZD,NZ$22.56,33702499,Costco,200587_SA,STOCK_LEVEL_UNSPECIFIED,26,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b8d8dd87-8026-407e-b3bd-aab15d89be86-retina-large.png"
drinks,24614237703,"Premier Protein Vanilla Protein Shake (325 ml x 12 pk)",46.16,54.39,15,NZD,NZ$46.16,33702499,Costco,1761361_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8233965d-e009-4f70-8b88-629d9d4d730f-retina-large.png"
drinks,24614237673,"Good Morning Orange, Apple & Mango Juice Bottle (2 L)",5.93,6.99,15,NZD,NZ$5.93,33702499,Costco,190059_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4f175dd9-408a-40fd-a02c-6fbe489fe550-retina-large.png"
drinks,24614237681,"Powerade Mountain Blast Sports Drink (750 ml x 15 pk)",45.65,56.81,19,NZD,NZ$45.65,33702499,Costco,200585_SA,STOCK_LEVEL_UNSPECIFIED,16,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/459ebff0-a477-489d-9375-2e122bdfbd3f-retina-large.png"
drinks,24615257562,"Schweppes Soda Water (250 ml x 24 pk)",25.64,30.21,15,NZD,NZ$25.64,33702499,Costco,200591_SA,STOCK_LEVEL_UNSPECIFIED,26,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/15589d9e-68f1-4f58-8d9a-f94b84674af3-retina-large.png"
drinks,24614237686,"Ribena Fruit Drink Blackcurrant (1 L x 12 pk)",28.72,36.26,20,NZD,NZ$28.72,33702499,Costco,203276_SA,STOCK_LEVEL_UNSPECIFIED,14,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3c0721b8-5c3f-43c1-b65f-356cd510c65a-retina-large.png"
drinks,24614237677,"San Pellegrino Sparkling Water (500 ml x 24 pk)",51.29,60.44,15,NZD,NZ$51.29,33702499,Costco,19584_SA,STOCK_LEVEL_UNSPECIFIED,12,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/09e6f549-1b8a-43d1-8dc4-f6a0c845bb3b-retina-large.png"
drinks,24615257551,"Coke Zero Sugar Mini Soda Cans (250 ml x 24 pk)",22.56,29.00,22,NZD,NZ$22.56,33702499,Costco,167416_SA,STOCK_LEVEL_UNSPECIFIED,26,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8754d1ce-3938-4361-babf-1e4c0e7c2a90-retina-large.png"
drinks,24615257557,"7Up Zero Sugar Soda (300 ml x 24 pk)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,198899_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/23c70bff-3113-4db4-bd2a-733bdba23219-retina-large.png"
drinks,24614237700,"The Apple Press Jazz Apple Juice Bottles (1.5 L x 2 pk)",12.30,14.50,15,NZD,NZ$12.30,33702499,Costco,125546_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/92d0154b-5bf0-40e3-8c3d-ee72a77d9301-retina-large.png"
drinks,24615257552,"Family Orchard Fresh Orange Juice Jug (4 L)",15.37,18.11,15,NZD,NZ$15.37,33702499,Costco,170260_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6839275f-2f67-4faf-ba06-fbfbc4483df7-retina-large.png"
drinks,24615257554,"Coke Sprite, Fanta & L&P Soda Mixed Pack (330 ml x 24 pk)",27.69,32.63,15,NZD,NZ$27.69,33702499,Costco,175506_SA,STOCK_LEVEL_UNSPECIFIED,21,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/88857754-785b-429a-ae55-a166d0bae89a-retina-large.png"
drinks,24614237658,"Raw C Coconut Water Cartons (1 L x 12 pk)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,157897_SA,STOCK_LEVEL_UNSPECIFIED,11,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ab42d913-561c-4e87-9378-ee5c2b53f65b-retina-large.jpg"
drinks,24614237683,"Raw C Coconut Water (325 g x 24 pk)",37.94,44.71,15,NZD,NZ$37.94,33702499,Costco,201819_SA,STOCK_LEVEL_UNSPECIFIED,17,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b2b841aa-4957-4562-ad72-ee27e8505ede-retina-large.png"
drinks,24615257550,"Pure Sports Nutrition Electrolyte Hydration Sports Drink (1 kg)",38.97,45.92,15,NZD,NZ$38.97,33702499,Costco,166422_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/92fbbea7-5e57-4e6c-bce2-ed4e912bf053-retina-large.png"
drinks,24615257547,"San Pellegrino Pomegranate & Orange Sparkling Water Cans (330 ml x 12 ct)",27.69,32.63,15,NZD,NZ$27.69,33702499,Costco,142697_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4caa88cf-50df-4c24-a29a-220beda03de7-retina-large.png"
drinks,24615257545,"Coca Cola Mini Cans (250 ml x 24 pk)",22.56,29.00,22,NZD,NZ$22.56,33702499,Costco,116424_SA,STOCK_LEVEL_UNSPECIFIED,26,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/41dfa574-1fbf-430c-8125-d914bd9bd1c4-retina-large.png"
drinks,24614237689,"Gatorade G Zero Sugar Glacier Freeze Sports Drink Box (1 L x 12 pk)",35.90,42.30,15,NZD,NZ$35.90,33702499,Costco,220508_SA,STOCK_LEVEL_UNSPECIFIED,14,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/58e0406f-6131-47ce-9231-20f95cd70aac-retina-large.png"
drinks,24614237695,"Golden Circle Pash Fruit Drink (250 ml x 24 pk)",16.41,19.33,15,NZD,NZ$16.41,33702499,Costco,34909_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5602f165-7a2e-4340-9c24-366692c76af7-retina-large.png"
drinks,24614237705,"Picky Picky Apple & Feijoa Juice Bottle (1.5 L)",6.15,7.24,15,NZD,NZ$6.15,33702499,Costco,219177_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1a1c7562-4d4f-40a3-b31f-13fd8904ef4f-retina-large.png"
drinks,24614237662,"Kirkland Signature Coconut Water (414 ml x 6 pk)",29.74,35.05,15,NZD,NZ$29.74,33702499,Costco,1650112_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/67aabbff-4f07-4423-8855-f7ca5e3dd94c-retina-large.png"
drinks,24614237674,"Good Morning Apple & Blueberry Juice Bottle (2 L)",5.93,6.99,15,NZD,NZ$5.93,33702499,Costco,194495_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b51194cb-c381-4558-937d-703350bef55b-retina-large.png"
drinks,24615257570,"Pepsi Max Zero Sugar Soda Cans (330 ml x 24 ct)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,22423_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/142643c2-1177-4bbe-a561-cae2fb30a7e3-retina-large.png"
drinks,24614237704,"Tutti Kids Brain Fuel Strawberry Party Powder (150 g)",18.46,27.79,33,NZD,NZ$18.46,33702499,Costco,218556_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7a6d27de-ac87-4153-8761-6114c3ca6081-retina-large.png"
drinks,24614237693,"Lipton Peach Iced Tea Bottles (500 ml x 12 pk)",30.77,36.26,15,NZD,NZ$30.77,33702499,Costco,27831_SA,STOCK_LEVEL_UNSPECIFIED,18,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3488b385-9dd0-47e4-8c10-73496766d043-retina-large.png"
drinks,24614237682,"Glaceau Fruit Water Mixed Berry Sports Drink (500 ml x 12 pk)",32.82,38.68,15,NZD,NZ$32.82,33702499,Costco,200596_SA,STOCK_LEVEL_UNSPECIFIED,30,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/02d5e5a0-8bc8-466d-9feb-df6faa6b3a94-retina-large.png"
drinks,24615257555,"Lo Bros Feijoa Kombucha (250 ml x 12 pk)",15.37,18.11,15,NZD,NZ$15.37,33702499,Costco,178286_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7e43347a-2b88-4f87-8141-2dff0def8db4-retina-large.png"
drinks,24615257556,"Alchemy & Tonic Hibiscus Pink Lemonade (250 ml x 24 pk)",25.64,30.21,15,NZD,NZ$25.64,33702499,Costco,180513_SA,STOCK_LEVEL_UNSPECIFIED,28,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4b6e90a2-65f8-4560-b061-072de6c95261-retina-large.png"
drinks,29012591411,"Shake 2 Go Protein Shake (350 ml x 10 pk)",51.29,60.44,15,NZD,NZ$51.29,33702499,Costco,201110_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d5412a23-532e-478c-9c1b-2c041f97204d-retina-large.png"
drinks,24614237698,"Nesquik Chocolate Drink Mixes (2.1 kg)",26.67,31.42,15,NZD,NZ$26.67,33702499,Costco,44592_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6e897d58-625d-45fc-8ee4-912afd51df91-retina-large.png"
drinks,24614237656,"V Guarana Blue Energy Drink Cans (250 ml x 24 ct)",34.87,41.09,15,NZD,NZ$34.87,33702499,Costco,140323_SA,STOCK_LEVEL_UNSPECIFIED,27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b3c9d09e-98f3-4cda-8623-f1de02fdff5f-retina-large.png"
drinks,24615257542,"Dr Pepper Soda (355 ml x 12 pk)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,105154_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/56fbf446-7603-4b92-981d-e81da0c5b001-retina-large.png"
drinks,24614237660,"Gatorade Bolt Blue Sports Drink Bottles (1 L x 12 pk)",35.90,42.30,15,NZD,NZ$35.90,33702499,Costco,160958_SA,STOCK_LEVEL_UNSPECIFIED,14,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d0979105-399e-4557-8c25-8f41bca86b56-retina-large.png"
drinks,24615257572,"Pepsi Soda (330 ml x 24 pk)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,23803_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/285c1d62-07b6-4aa2-b786-befaa13e49fa-retina-large.png"
drinks,24614237696,"Golden Circle Tropical Punch Fruit Drink (250 ml x 24 pk)",16.41,19.33,15,NZD,NZ$16.41,33702499,Costco,34946_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9c77e409-b753-4c23-b9e9-ff26df6f01df-retina-large.png"
drinks,24614237668,"V Refresh Pineapple & Watermelon Energy Drink Cans (250 ml x 24 ct)",34.87,41.09,15,NZD,NZ$34.87,33702499,Costco,175220_SA,STOCK_LEVEL_UNSPECIFIED,27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e00f94f9-a451-455c-8485-6a99afcd0949-retina-large.png"
drinks,24615257564,"Pepsi Max Soda (2 L x 6 ct)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,203271_SA,STOCK_LEVEL_UNSPECIFIED,10,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/91492e92-5974-4f5e-9923-f82040582954-retina-large.png"
drinks,24614237664,"Lotte Milkis Melon Soda (340 ml x 24 pk)",29.74,35.05,15,NZD,NZ$29.74,33702499,Costco,168323_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4de706f7-ad9b-47a7-b8c9-27e3d5b7e762-retina-large.png"
drinks,24615257578,"Coke Zero Sugar Soda Bottles (1.25 L x 6 pk)",26.67,31.42,15,NZD,NZ$26.67,33702499,Costco,44745_SA,STOCK_LEVEL_UNSPECIFIED,13,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/95ce5f6a-121d-4e5d-8b0d-207b445694cc-retina-large.png"
drinks,24614237659,"V Green Energy Drink (500 ml x 12 ct)",29.74,41.09,27,NZD,NZ$29.74,33702499,Costco,160287_SA,STOCK_LEVEL_UNSPECIFIED,27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d617849f-70fb-4d21-b9a9-267087d83edf-retina-large.png"
drinks,24614237685,"Lucozade Orange Energy Drink (380 ml x 12 pk)",22.56,36.26,37,NZD,NZ$22.56,33702499,Costco,203269_SA,STOCK_LEVEL_UNSPECIFIED,30,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cc60f59a-a2fd-4b0f-8752-aa10666e3412-retina-large.png"
drinks,24614237692,"Red Bull Energy Drink (250 ml x 24 pk)",40.52,51.97,22,NZD,NZ$40.52,33702499,Costco,25166_SA,STOCK_LEVEL_UNSPECIFIED,30,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/19a4cf21-6b22-4689-8de8-ab4db762df76-retina-large.png"
drinks,24615257566,"Monster Ultra Strawberry Dreams Energy Drink (500 ml x 24 pk)",61.54,72.52,15,NZD,NZ$61.54,33702499,Costco,207043_SA,STOCK_LEVEL_UNSPECIFIED,15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/90a6dea0-aa2d-47ac-91e1-c4b866e4978b-retina-large.png"
drinks,24614237669,"Monster Mango Loco Energy Drink (500 ml x 24 pk)",61.54,72.52,15,NZD,NZ$61.54,33702499,Costco,181306_SA,STOCK_LEVEL_UNSPECIFIED,15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/29bd2fd6-261c-46bf-9251-fc8527f1483a-retina-large.png"
drinks,24614237646,"Red Bull No Sugar Energy Drink (250 ml x 24 pk)",40.52,51.97,22,NZD,NZ$40.52,33702499,Costco,103122_SA,STOCK_LEVEL_UNSPECIFIED,30,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/34c97191-4238-4f60-aa9c-c8793e9b4bb6-retina-large.png"
drinks,24614237667,"Gatorade Fierce Grape Sports Drink (1 L x 12 pk)",35.90,42.30,15,NZD,NZ$35.90,33702499,Costco,173261_SA,STOCK_LEVEL_UNSPECIFIED,14,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/02c16db1-8d55-4e5f-abef-43580ecd6fc8-retina-large.png"
drinks,24615257568,"Lift Soda (330 ml x 24 pk)",27.69,32.63,15,NZD,NZ$27.69,33702499,Costco,211391_SA,STOCK_LEVEL_UNSPECIFIED,21,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d0a29f5a-9e90-4967-859f-660a7c4849ff-retina-large.png"
drinks,24615257579,"Mountain Dew Soda (330 ml x 24 pk)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,50204_SA,STOCK_LEVEL_UNSPECIFIED,20,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0e9f0074-c1ae-4514-a91a-d90ee055e25a-retina-large.png"
drinks,24615257565,"Mountain Dew Soda (2 L x 6 pk)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,203273_SA,STOCK_LEVEL_UNSPECIFIED,10,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/64c625f5-8851-4f34-b7d2-ebf2f42f060f-retina-large.png"
drinks,24615257561,"Sprite (1.5 L x 8 pk)",26.67,31.42,15,NZD,NZ$26.67,33702499,Costco,200590_SA,STOCK_LEVEL_UNSPECIFIED,13,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7ba5b68a-4b33-4631-955f-f4e993bd17fd-retina-large.png"
drinks,24614237671,"Lo Bros Ginger Turmeric Kombucha Bottles (330 ml x 12 pk)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,187490_SA,STOCK_LEVEL_UNSPECIFIED,25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/df7a6093-e27f-4171-a452-85e4356c7a73-retina-large.png"
